AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4320.256,4358.846,4274.872,4320.513,4345.256,4372.949,4338.974,4341.667,4313.846,4288.59,4282.564,4388.846,4274.872,4274.615,1683039361.2418945
4323.59,4367.051,4277.949,4321.41,4352.821,4381.026,4344.615,4343.205,4320.0,4286.026,4262.308,4399.359,4279.103,4276.538,1683039361.2418945
4330.513,4365.256,4284.231,4325.385,4364.359,4389.615,4343.333,4340.641,4320.128,4282.821,4260.897,4411.41,4278.077,4280.385,1683039361.2469459
4337.821,4366.923,4289.744,4340.128,4363.974,4386.667,4341.026,4340.769,4316.667,4290.256,4277.179,4413.846,4283.846,4285.641,1683039361.2469459
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1683039361.248944
4334.231,4364.359,4288.333,4345.385,4356.923,4383.974,4342.436,4341.795,4319.872,4293.333,4277.179,4410.0,4290.0,4287.949,1683039361.271878
4329.231,4359.487,4286.538,4332.436,4356.538,4387.308,4344.103,4341.795,4320.897,4290.128,4264.103,4411.41,4284.744,4288.077,1683039361.2721686
4337.051,4362.436,4290.0,4330.0,4359.103,4387.692,4342.308,4340.513,4319.103,4291.41,4262.564,4415.769,4277.179,4291.026,1683039361.2721686
4341.026,4368.462,4292.179,4332.949,4356.923,4385.385,4341.667,4341.795,4322.436,4294.359,4276.282,4413.077,4277.179,4291.538,1683039361.2721686
4336.538,4375.769,4291.282,4331.026,4359.615,4389.487,4345.769,4347.949,4326.795,4293.718,4279.615,4412.308,4284.744,4288.333,1683039361.309851
4338.077,4379.103,4290.641,4336.538,4365.513,4395.385,4351.923,4353.846,4327.051,4293.333,4278.333,4419.872,4298.077,4288.59,1683039361.309851
4340.385,4373.205,4292.692,4344.615,4360.256,4396.923,4355.641,4355.0,4325.385,4297.692,4292.051,4424.872,4304.359,4289.872,1683039361.309851
4339.615,4374.487,4295.897,4344.872,4356.923,4398.205,4358.59,4356.538,4330.128,4306.795,4302.821,4425.897,4307.051,4290.256,1683039361.3108466
4344.359,4382.564,4298.333,4343.462,4367.564,4397.949,4363.333,4363.718,4338.846,4314.487,4298.846,4434.487,4313.333,4297.308,1683039361.3313744
4349.103,4384.487,4297.564,4345.128,4374.487,4395.513,4364.487,4369.615,4345.897,4320.513,4295.641,4443.205,4313.846,4305.769,1683039361.3313744
4344.872,4383.462,4298.718,4344.744,4365.128,4389.744,4358.077,4364.872,4342.308,4316.667,4291.41,4437.564,4301.41,4303.974,1683039361.3323712
4336.795,4380.256,4294.744,4342.051,4353.205,4384.872,4351.538,4355.769,4332.308,4301.41,4288.59,4423.718,4292.051,4292.949,1683039361.3323712
4333.077,4370.385,4289.872,4334.231,4354.231,4389.615,4353.974,4354.359,4333.718,4299.872,4295.0,4418.846,4297.692,4286.795,1683039361.369194
4331.667,4363.333,4288.462,4323.59,4358.333,4390.641,4355.641,4355.769,4337.436,4305.897,4285.513,4417.179,4301.795,4285.256,1683039361.369194
4330.897,4367.179,4288.59,4319.615,4351.795,4381.282,4348.974,4352.436,4329.487,4299.103,4267.564,4411.667,4289.744,4284.744,1683039361.369194
4330.897,4367.436,4287.692,4333.205,4345.513,4380.0,4351.154,4351.41,4326.538,4298.718,4274.615,4411.41,4280.513,4287.179,1683039361.3701906
4333.462,4355.641,4289.359,4347.692,4351.795,4390.897,4359.487,4355.513,4336.538,4308.846,4286.923,4419.744,4288.462,4291.667,1683039361.3998377
4337.179,4359.103,4290.256,4334.744,4361.41,4397.308,4359.744,4358.59,4339.103,4310.385,4280.0,4424.487,4295.385,4293.205,1683039361.3998377
4337.436,4380.256,4290.256,4321.667,4362.949,4393.718,4360.0,4357.692,4335.513,4307.949,4275.256,4423.205,4294.359,4291.538,1683039361.3998377
4332.051,4381.154,4292.179,4332.564,4358.846,4390.641,4363.59,4356.667,4339.615,4310.769,4288.462,4423.718,4300.513,4291.538,1683039361.3998377
4325.641,4363.974,4289.231,4331.795,4354.487,4388.718,4357.949,4354.615,4336.667,4306.667,4292.436,4418.974,4305.385,4287.436,1683039361.437689
4326.923,4364.744,4285.0,4321.923,4350.769,4384.103,4352.051,4350.385,4327.179,4298.974,4276.667,4413.59,4292.564,4284.359,1683039361.437689
4331.795,4371.41,4288.462,4328.462,4353.205,4384.744,4357.051,4345.385,4326.41,4296.282,4271.795,4415.769,4286.282,4290.385,1683039361.437689
4329.103,4367.821,4291.282,4331.154,4358.205,4388.974,4355.641,4340.513,4325.641,4292.051,4286.538,4417.949,4300.128,4293.077,1683039361.437689
4329.744,4364.872,4290.256,4328.462,4356.795,4391.538,4352.308,4343.974,4326.026,4295.0,4285.385,4417.051,4301.923,4288.205,1683039361.437689
4338.846,4363.974,4296.41,4335.0,4352.949,4396.282,4361.026,4355.641,4336.41,4309.231,4272.692,4426.795,4294.744,4293.846,1683039361.437689
4337.949,4367.692,4296.026,4334.744,4357.564,4398.974,4363.205,4357.179,4340.641,4314.615,4284.615,4430.641,4300.0,4296.795,1683039361.437689
4329.615,4380.513,4290.256,4334.615,4363.462,4394.103,4357.308,4349.872,4335.897,4307.692,4299.872,4419.359,4309.487,4285.769,1683039361.437689
4334.872,4386.282,4292.949,4345.0,4364.231,4399.744,4364.872,4354.231,4339.872,4308.59,4294.487,4418.846,4311.923,4285.385,1683039361.4974897
4344.231,4377.436,4298.974,4336.154,4367.564,4410.769,4374.744,4361.41,4345.385,4315.385,4292.179,4429.744,4305.769,4296.026,1683039361.4974897
4336.282,4373.718,4294.103,4322.436,4367.179,4405.385,4366.795,4353.718,4338.974,4313.974,4292.436,4426.538,4299.103,4292.821,1683039361.4974897
4326.026,4367.692,4289.359,4335.256,4358.59,4395.385,4358.718,4342.436,4330.897,4305.897,4270.385,4411.538,4296.282,4285.513,1683039361.4974897
4332.564,4355.641,4292.821,4343.846,4354.872,4395.385,4363.205,4339.872,4327.179,4299.744,4252.949,4406.923,4292.051,4286.667,1683039361.5270283
4345.897,4364.872,4298.462,4337.949,4359.359,4396.923,4367.564,4344.615,4326.538,4300.128,4278.718,4418.205,4293.333,4293.205,1683039361.5270283
4345.385,4381.795,4300.256,4338.333,4359.615,4396.538,4366.282,4347.949,4331.282,4300.128,4305.0,4426.538,4304.231,4300.0,1683039361.5270283
4335.641,4376.154,4295.385,4335.513,4356.923,4397.821,4364.103,4344.615,4333.718,4297.949,4289.615,4417.308,4306.923,4294.872,1683039361.5279698
4333.718,4364.872,4292.949,4326.282,4358.718,4396.795,4363.205,4340.769,4328.718,4296.154,4268.462,4407.051,4296.538,4285.513,1683039361.564879
4335.641,4367.436,4293.846,4328.333,4359.872,4395.0,4361.41,4341.41,4324.615,4296.154,4273.718,4411.538,4293.333,4285.641,1683039361.564879
4333.718,4367.179,4293.59,4329.231,4360.897,4396.282,4362.821,4343.333,4327.436,4299.744,4285.0,4418.718,4301.026,4290.769,1683039361.5653746
4332.436,4365.256,4294.231,4329.359,4357.436,4397.308,4363.59,4343.59,4329.487,4301.667,4281.41,4418.462,4305.0,4291.41,1683039361.5653746
4335.256,4365.641,4295.385,4339.231,4350.256,4398.077,4360.256,4344.103,4326.795,4296.538,4275.256,4417.179,4299.744,4290.513,1683039361.586255
4332.179,4358.077,4290.128,4333.718,4348.974,4397.692,4356.667,4341.923,4326.923,4294.359,4271.026,4410.641,4290.513,4284.872,1683039361.586255
4322.179,4354.615,4285.0,4313.846,4351.154,4392.308,4358.333,4337.821,4327.308,4295.769,4269.359,4402.436,4289.744,4279.359,1683039361.586255
