AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4343.462,4363.974,4317.436,4353.462,4362.821,4391.538,4381.154,4364.872,4359.487,4331.026,4311.795,4457.308,4311.538,4313.718,1683039838.3537862
4326.667,4343.59,4302.949,4334.231,4346.41,4365.256,4354.103,4331.538,4333.846,4311.795,4282.179,4430.256,4293.846,4295.256,1683039838.383235
4322.308,4341.026,4299.487,4331.667,4343.846,4340.641,4339.487,4316.026,4320.641,4293.846,4267.692,4417.308,4276.154,4286.795,1683039838.383235
4335.128,4348.59,4306.41,4340.385,4356.795,4362.692,4348.205,4322.564,4332.564,4288.462,4284.615,4428.718,4282.821,4295.897,1683039838.383235
4350.385,4362.308,4314.103,4352.821,4367.436,4390.385,4363.846,4334.103,4346.026,4304.359,4303.718,4446.795,4307.692,4309.615,1683039838.383235
4351.154,4367.821,4313.077,4358.462,4362.436,4366.41,4360.128,4334.872,4340.897,4310.128,4301.795,4449.359,4315.256,4310.385,1683039838.4220169
4339.744,4355.513,4309.615,4353.077,4358.846,4338.846,4349.872,4328.718,4335.256,4295.385,4292.564,4439.487,4303.974,4300.641,1683039838.4220169
4341.538,4359.231,4315.256,4357.949,4371.026,4367.308,4364.487,4342.436,4345.769,4305.256,4305.897,4446.667,4310.256,4307.821,1683039838.4220169
4346.667,4368.59,4318.462,4360.256,4371.538,4392.051,4374.487,4354.103,4348.846,4324.615,4311.795,4453.59,4318.974,4313.333,1683039838.4220169
4338.333,4355.128,4313.333,4348.333,4359.615,4365.897,4362.564,4342.821,4340.385,4313.462,4296.154,4440.641,4306.282,4299.615,1683039838.44372
4329.231,4342.308,4310.128,4343.077,4357.051,4352.949,4358.974,4338.974,4339.872,4302.949,4293.462,4433.333,4297.821,4295.513,1683039838.4445093
4321.41,4332.179,4303.333,4334.872,4353.077,4363.846,4355.256,4334.615,4332.949,4296.154,4285.769,4422.692,4291.41,4295.256,1683039838.4445093
4328.333,4339.744,4304.103,4341.538,4357.821,4362.308,4360.513,4336.667,4332.436,4295.513,4290.0,4430.256,4302.821,4299.744,1683039838.4445093
4348.205,4366.154,4319.359,4364.359,4371.667,4368.974,4385.256,4366.795,4352.564,4327.436,4325.513,4465.256,4334.744,4318.077,1683039838.4737494
4348.462,4367.179,4321.795,4359.487,4368.718,4383.59,4390.385,4375.0,4355.128,4343.462,4332.051,4467.692,4337.564,4322.308,1683039838.4737494
4335.641,4349.359,4313.59,4343.59,4359.872,4368.59,4372.692,4347.949,4340.385,4305.128,4309.615,4443.718,4320.641,4310.0,1683039838.4737494
4332.308,4348.077,4313.462,4346.667,4360.897,4350.385,4358.462,4335.256,4335.513,4281.41,4305.897,4437.179,4316.538,4301.41,1683039838.4737494
4336.154,4353.974,4315.128,4348.205,4358.846,4365.256,4355.0,4342.949,4338.974,4313.462,4312.436,4441.795,4318.333,4302.308,1683039838.511206
4337.436,4348.974,4310.769,4338.846,4353.462,4382.308,4363.974,4348.846,4345.256,4342.949,4309.872,4441.795,4315.0,4306.538,1683039838.511206
4338.846,4347.564,4311.154,4340.385,4357.564,4375.513,4371.026,4351.667,4347.564,4323.59,4309.487,4443.077,4313.205,4312.308,1683039838.511206
4341.154,4355.769,4313.718,4351.026,4360.513,4363.974,4360.769,4350.897,4340.641,4304.359,4314.872,4450.513,4317.692,4314.872,1683039838.511206
4347.051,4368.077,4314.744,4357.308,4357.436,4365.256,4356.923,4349.615,4339.615,4324.103,4324.615,4459.872,4326.923,4317.051,1683039838.5411587
